gene_id,nickname,accession,source,substrate,timepoint_hours,average_intensity,stddev_intensity,sample_count
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET12.5,48,-0.003642156720161438,0.018818702177098773,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET12.5,72,-0.007029411615803838,0.0012240159785256342,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET12.5,96,-0.01830147035070695,0.014849246717280258,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET12.5,120,-0.013446078402921557,0.002321113871643871,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET25,8,0.012480391946155578,0.007023339009785097,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET25,24,-0.009034313645315706,0.014135126504344507,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET25,48,-0.013779411790892482,0.004488780099948616,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET25,72,-0.023215686436742544,0.016250808283020838,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET25,96,-0.03037745109759271,0.0013324991020775747,8
LG00047,BusyBottom,ERR9698294_3076,Logan 1.0,BHET25,120,-0.03743137279525399,0.0022556937497506236,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET12.5,8,-0.007316176546737552,0.01282889706784421,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET12.5,24,-0.006710784451570362,0.00508532933732343,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET12.5,48,-0.003607843187637627,0.01974564453376231,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET12.5,72,-0.008789215760771185,0.0012246777836713721,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET12.5,96,-0.020661764836404473,0.01404491791507157,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET12.5,120,-0.015990196261554956,0.0033656856985523043,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET25,8,0.01141421584179625,0.006643678457335934,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET25,24,-0.010029411725554382,0.014400706211620382,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET25,48,-0.01453676470555365,0.004765506219444735,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET25,72,-0.023544117633718997,0.01638240938679818,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET25,96,-0.02968137268908322,0.0017582121914747994,8
LG00048,GrubbyProfit,ERR9769279_34127,Logan 1.0,BHET25,120,-0.03580882307142019,0.0036868964470041132,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET12.5,8,-0.008137254801113158,0.012893486524762231,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET12.5,24,-0.0036960784636903554,0.0058979344827189755,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET12.5,48,-0.004529411788098514,0.01903222330364362,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET12.5,72,-0.012754902010783553,0.001389609768115728,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET12.5,96,-0.026142156566493213,0.012807661945895254,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET12.5,120,-0.022137255175039172,0.0036293964274082768,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET25,8,0.015120097843464464,0.007949568061400283,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET25,24,0.005473039229400456,0.014400479374916973,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET25,48,0.006377450918080285,0.010814776401938456,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET25,72,0.00460294121876359,0.023803012033917555,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET25,96,0.006833333027316257,0.0029791939151264796,8
LG00049,WiltedCapital,ERR9844462_623,Logan 1.0,BHET25,120,0.011438725370680913,0.008706253998882972,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET12.5,8,-0.00476960779633373,0.016673604454249806,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET12.5,24,-0.018799020093865693,0.0070170859615441,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET12.5,48,-0.0350539218634367,0.0030965456404185325,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET12.5,72,-0.05608823406510055,0.02757605488791607,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET12.5,96,-0.04753921553492546,0.009835707185754312,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET12.5,120,-0.05761764710769057,0.008958182074286399,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET25,8,0.00822549030999653,0.0037830872694911287,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET25,24,-0.04536274541169405,0.0018295285669758848,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET25,48,-0.07037254888564348,0.016213560591308084,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET25,72,-0.09755882434546947,0.012153641287018053,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET25,96,-0.089306372217834,0.03509783767439338,8
LG00050,PeskyPatient,ERR9936833_584,Logan 1.0,BHET25,120,-0.10295588243752718,0.013776407801981748,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET12.5,8,-0.006666666711680591,0.016608373907006254,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET12.5,24,-0.02278921566903591,0.004853674970468965,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET12.5,48,-0.03444607905112207,0.0026620446141777877,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET12.5,72,-0.04571568639948964,0.029402193036185586,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET12.5,96,-0.030661764758406207,0.016116869448781893,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET12.5,120,-0.037671568687073886,0.013385528765948868,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET25,8,0.008963235290138982,0.009525430544898131,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET25,24,-0.047156862914562225,0.0018476017075853663,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET25,48,-0.07166176568716764,0.011044369972697643,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET25,72,-0.0839068628847599,0.018491731124481124,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET25,96,-0.06243137293495238,0.03394335231852053,8
LG00051,AutomaticMetal,ERR9936846_204,Logan 1.0,BHET25,120,-0.0756862754933536,0.024898578035961523,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET12.5,8,-0.010848039616575988,0.012995319379821249,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET12.5,24,0.00045342955036176136,0.007723040404774749,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET12.5,48,-0.0044632351491600275,0.01721396946494196,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET12.5,72,-0.01379656873177737,0.0014805057321460125,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET12.5,96,-0.02078431419795379,0.015582415863171883,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET12.5,120,-0.0156764704734087,0.0011927444708132976,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET25,8,0.008289215649710968,0.006591766775178584,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET25,24,-0.01447549020031147,0.013905114420833344,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET25,48,-0.013240196043625474,0.006679274247703597,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET25,72,-0.022274509392445907,0.01986485834288124,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET25,96,-0.02603431371971965,0.0050885687667598855,8
LG00052,NaiveGrocery,ERR9963791_1782184,Logan 1.0,BHET25,120,-0.03325490141287446,0.003648654671635714,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET12.5,8,-0.007401960727293044,0.011764771090493913,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET12.5,24,-0.0030490196077153087,0.0023562769338512386,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET12.5,48,-0.008549019752535969,0.018508628938950628,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET12.5,72,-0.014686274575069547,0.0024849962201039994,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET12.5,96,-0.030338235199451447,0.008968260202110253,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET12.5,120,-0.01812745106872171,0.005921281039446574,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET25,8,0.006446078361477703,0.005195827122496615,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET25,24,-0.02068627451080829,0.010247082280291211,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET25,48,-0.018387254793196917,0.0042865165745427595,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET25,72,-0.028102940879762173,0.01779471573077588,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET25,96,-0.03918627416715026,0.0014354919439866277,8
LG00053,MelodicApartment,ERR9963791_553102,Logan 1.0,BHET25,120,-0.04481862671673298,0.004609061956605255,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET12.5,8,-0.0037647056160494685,0.010952184673947823,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET12.5,24,0.0001813724811654538,0.007960134043388358,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET12.5,48,0.0001323530450463295,0.014955600437126189,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET12.5,72,0.0016421531126979971,0.010514766727063859,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET12.5,96,-0.012926470721140504,0.02052524914713622,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET12.5,120,0.0025661762920208275,0.014860969081734803,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET25,8,0.007578431512229145,0.0036566395093163007,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET25,24,-0.02120098052546382,0.011055146581907883,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET25,48,-0.005642156815156341,0.009661746329067553,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET25,72,-0.005112742986057128,0.024794035264150877,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET25,96,-0.0039191174728330225,0.029491284338801448,8
LG00054,EmbellishedTeacher,MGYP000931547452A,Logan 1.0,BHET25,120,-0.005632353480905294,0.032934332312751634,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET12.5,8,-0.005088235484436154,0.010852025923365488,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET12.5,24,-0.00007352932880166918,0.005288800545387894,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET12.5,48,-0.004762255004607141,0.016194109763826542,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET12.5,72,-0.006892156656249426,0.0026509462683276617,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET12.5,96,-0.021350490569602698,0.013527923659492536,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET12.5,120,-0.008789215702563524,0.006815972977528433,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET25,8,0.007379901886451989,0.004547593788606009,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET25,24,-0.024446078692562878,0.0097104611847177,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET25,48,-0.012843137490563095,0.004603555817323279,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET25,72,-0.017470588092692196,0.018064006876661626,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET25,96,-0.027095588273368776,0.010898345446002721,8
LG00055,SparseContribution,MGYP000935144178A,Logan 1.0,BHET25,120,-0.028470588440541178,0.01399897226896977,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET12.5,8,-0.008394608041271567,0.01425732510599324,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET12.5,24,0.0032303940033671097,0.004876591022677064,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET12.5,48,-0.005750000127591193,0.016862483748213065,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET12.5,72,-0.011068627703934908,0.0021132592318306924,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET12.5,96,-0.02197058848105371,0.0119682258358012,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET12.5,120,-0.014313725521788001,0.0023950480090702384,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET25,8,0.00709313758125063,0.005039283706445841,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET25,24,-0.02681862749159336,0.010219095334683653,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET25,48,-0.014450980233959854,0.003766339271145503,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET25,72,-0.02342647052137181,0.016456962820587735,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET25,96,-0.03584803827106953,0.0023626725553144773,8
LG00056,ComplicatedAdvance,MGYP001010025864A,Logan 1.0,BHET25,120,-0.04027941171079874,0.0031949481293766825,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET12.5,8,-0.011132352898130193,0.017298105343622677,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET12.5,24,0.0008970590242824983,0.005902167791971369,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET12.5,48,-0.008039215870667249,0.01728968970481765,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET12.5,72,-0.014102941146120429,0.0019533681998452563,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET12.5,96,-0.02483333309646696,0.009200947283940612,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET12.5,120,-0.019198529655113816,0.0018206938398916508,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET25,8,0.006110294183599763,0.005439198522106955,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET25,24,-0.028382352902553976,0.011176652475293552,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET25,48,-0.014308823738247156,0.003847104542162568,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET25,72,-0.024708333192393184,0.01721566223705932,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET25,96,-0.038794117979705334,0.0017447047820165489,8
LG00057,StrictPanic,MGYP001557180572A,Logan 1.0,BHET25,120,-0.04231862723827362,0.003636799954173389,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET12.5,8,-0.005245097796432674,0.013848075838257281,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET12.5,24,-0.0002941176062449813,0.006043688704392036,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET12.5,48,0.010911764955380931,0.024469313784563667,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET12.5,72,0.025772058608708903,0.0242933495372208,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET12.5,96,0.02228921581991017,0.029637393992654422,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET12.5,120,0.0346911761444062,0.025664236252600107,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET25,8,0.009132353094173595,0.004591439413780477,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET25,24,-0.00843382336461218,0.009050673773627345,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET25,48,0.00480882334522903,0.020360961625458862,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET25,72,0.0220784317352809,0.04266921028476146,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET25,96,0.035465687076793984,0.04297366418168241,8
LG00058,EveryNecessary,MGYP002716753343A,Logan 1.0,BHET25,120,0.0410441176063614,0.043636685871415046,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET12.5,8,-0.0073137254803441465,0.013083912754150344,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET12.5,24,-0.004769607665366493,0.007895565370577397,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET12.5,48,-0.0026127452729269862,0.01814340825072133,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET12.5,72,-0.002029411683906801,0.0033313059341128475,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET12.5,96,-0.02082843123935163,0.009515544213326432,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET12.5,120,-0.00329901953227818,0.009955984618691722,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET25,8,0.010321078416382079,0.009059223216954895,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET25,24,-0.013848039030563086,0.008349940468550662,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET25,48,-0.013401960779447109,0.005177648155435252,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET25,72,-0.017009803807013668,0.016526871004276328,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET25,96,-0.022906862635863945,0.0107092050438054,8
LG00059,HandsomeStress,MGYP003385382674A,Logan 1.0,BHET25,120,-0.02517892184550874,0.010401213917435651,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET12.5,8,-0.010301470447302563,0.013328368217047009,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET12.5,24,-0.0031421568855876103,0.002520847340420782,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET12.5,48,-0.008382352883927524,0.01798660877092754,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET12.5,72,-0.012703431188128889,0.0019908741560093887,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET12.5,96,-0.02559068624395877,0.013546286455042966,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET12.5,120,-0.017205882468260825,0.005436259544972639,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET25,8,0.006774510053219274,0.0038332779039143947,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET25,24,-0.015737744892248884,0.010686384319812543,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET25,48,-0.016678921703714877,0.005528844820125924,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET25,72,-0.025235294189769775,0.018531428938371394,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET25,96,-0.03441176516935229,0.002980834381045587,8
LG00060,UnitedTrain,SRR10053376_3326,Logan 1.0,BHET25,120,-0.04071078356355429,0.004817920975643469,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET12.5,8,-0.008850490426993929,0.012484625615906587,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET12.5,24,-0.004867647046921775,0.0038082469801794315,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET12.5,48,-0.005264705745503306,0.017489929011867866,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET12.5,72,-0.012431372422724962,0.0018133962287792712,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET12.5,96,-0.024955881875939667,0.014197423389112493,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET12.5,120,-0.019931372022256255,0.008310017912884856,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET25,8,0.008710784517461434,0.0048157318689916765,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET25,24,-0.012171568610938266,0.009282798497292027,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET25,48,-0.013279411708936095,0.004132688901204532,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET25,72,-0.020490195835009217,0.01883154570035562,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET25,96,-0.028370098443701863,0.006058188795628141,8
LG00061,PunyCarpet,SRR10276843_1765,Logan 1.0,BHET25,120,-0.03358333348296583,0.007024815342643979,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET12.5,8,-0.004897058941423893,0.016129214472434122,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET12.5,24,-0.02043137256987393,0.007958921160222392,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET12.5,48,-0.0339509800542146,0.007605843222076403,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET12.5,72,-0.036426470847800374,0.03625525073857119,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET12.5,96,-0.02149019769512961,0.016016904295367982,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET12.5,120,-0.04031372582539916,0.01016361963760717,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET25,8,0.007250000009662472,0.009429638364733248,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET25,24,-0.05026225419715047,0.002712389121020023,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET25,48,-0.05759558849968016,0.02465956518563958,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET25,72,-0.07064460637047887,0.032612294788732295,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET25,96,-0.05415686231572181,0.04141054380005372,8
LG00062,StudiousCarry,SRR10342238_19559,Logan 1.0,BHET25,120,-0.05719117633998394,0.03446781787928038,8
LG00063,AntiqueMorning,SRR10408973_194281,Logan 1.0,BHET12.5,8,-0.008943627573898993,0.012820327332084984,8
LG00063,AntiqueMorning,SRR10408973_194281,Logan 1.0,BHET12.5,24,-0.004176466605713358,0.005417691762604138,8
LG00063,AntiqueMorning,SRR10408973_194281,Logan 1.0,BHET12.5,48,-0.004367647226899862,0.01842018794445627,8
LG00063,AntiqueMorning,SRR10408973_194281,Logan 1.0,BHET12.5,72,-0.010784313548356295,0.002051139544222796,8
LG00063,AntiqueMorning,SRR10408973_194281,Logan 1.0,BHET12.5,96,-0.022573529626242816,0.015530854171167651,8
LG00063,AntiqueMorning,SRR10408973_194281,Logan 1.0,BHET12.5,120,-0.016485294210724533,0.004620083476199549,8
